global_covid_metrics2022_H1
Country,Date,Confirmed Cases,Confirmed Deaths,Population
South Africa,2022-06-14,3979836,101550,59308690
South Korea,2022-06-14,18248479,24399,51269183
South Sudan,2022-06-14,17659,138,11193729
Spain,2022-06-14,12515127,107239,46754783
Sri Lanka,2022-06-14,663965,16519,21413250
St. Barthelemy,2022-06-14,4646,6,9885
St. Helena,2022-06-14,4,0,6071
St. Kitts and Nevis,2022-06-14,5873,43,53192
St. Lucia,2022-06-14,26629,376,183629
St. Pierre and Miquelon,2022-06-14,2765,1,5795
St. Vincent and Grenadines,2022-06-14,8916,109,110947
Sudan,2022-06-14,62475,4950,43849269
Suriname,2022-06-14,80766,1355,586634
Sweden,2022-06-14,2510930,19049,10099270
Switzerland,2022-06-14,3701895,13817,8654618
Syria,2022-06-14,55908,3150,17500657
Tajikistan,2022-06-14,17786,125,9537642
Tanzania,2022-06-14,35354,840,59734213
Thailand,2022-06-14,4490760,30386,69799978
Timor-Leste,2022-06-14,22940,133,1318442
Togo,2022-06-14,37210,273,8278737
Tonga,2022-06-14,11909,12,105697
Trinidad and Tobago,2022-06-14,164950,3967,1399491
Tunisia,2022-06-14,1044426,28655,11818618
Turkey,2022-06-14,15085742,98996,84339067
Turks and Caicos Islands,2022-06-14,6160,36,38718
U.S. Virgin Islands,2022-06-14,20516,115,104423
Uganda,2022-06-14,166378,3605,45741000
Ukraine,2022-06-14,5040518,112459,43733759
United Arab Emirates,2022-06-14,920171,2305,9890400
United Kingdom,2022-06-14,22422611,179363,67886004
United States,2022-06-14,84967750,1007104,331002647
Uruguay,2022-06-14,943877,7290,3473727
Uzbekistan,2022-06-14,239280,1637,33469199
Vanuatu,2022-06-14,10695,14,307150
Holy See,2022-06-14,29,0,809
Venezuela,2022-06-14,524321,5724,28435943
Vietnam,2022-06-14,10733285,43083,97338583
Wallis and Futuna,2022-06-14,454,7,11246
Yemen,2022-06-14,11822,2149,29825968
Zambia,2022-06-14,323337,3989,18383956
Zimbabwe,2022-06-14,254155,5521,14862927
Afghanistan,2022-06-15,181236,7710,38928341
Albania,2022-06-15,276821,3497,2877800
Algeria,2022-06-15,265952,6875,43851043
American Samoa,2022-06-15,6270,31,55197
Andorra,2022-06-15,43449,153,77265
Angola,2022-06-15,99761,1900,32866268
Anguilla,2022-06-15,3374,9,15002
Antarctica,2022-06-15,11,0,
Antigua and Barbuda,2022-06-15,8537,140,97928
Argentina,2022-06-15,9313453,128994,45195777
Armenia,2022-06-15,423044,8629,2963234
Aruba,2022-06-15,39339,219,106766
Australia,2022-06-15,7724035,9218,25499881
Austria,2022-06-15,4335007,19975,9006400
Azerbaijan,2022-06-15,792785,9713,10139175
Bahamas,2022-06-15,35464,815,393248
Bahrain,2022-06-15,599924,1490,1701583
Bangladesh,2022-06-15,1954637,29131,164689383
Barbados,2022-06-15,82545,471,287371
Belarus,2022-06-15,982867,6978,9449321
Belgium,2022-06-15,4177440,31835,11589616
Belize,2022-06-15,61150,678,397621
Benin,2022-06-15,26952,163,12123198
Bermuda,2022-06-15,15428,138,62273
Bhutan,2022-06-15,59644,21,771612
Bolivia,2022-06-15,913874,21951,11673029
Bosnia and Herzegovina,2022-06-15,378168,15796,3280815
Botswana,2022-06-15,314242,2709,2351625
Brazil,2022-06-15,31611769,668693,212559409
British Virgin Islands,2022-06-15,6941,63,30237
Brunei,2022-06-15,154133,225,437483
Bulgaria,2022-06-15,1167466,37210,6948445
Burkina Faso,2022-06-15,20899,384,20903278
Burundi,2022-06-15,42330,38,11890781
Cambodia,2022-06-15,136262,3056,16718971
Cameroon,2022-06-15,119947,1930,26545864
Canada,2022-06-15,3920570,41646,37742157
Cape Verde,2022-06-15,57464,402,555988
"Bonaire, Sint Eustatius and Saba",2022-06-15,10249,36,26221
Cayman Islands,2022-06-15,26325,28,65720
Central African Republic,2022-06-15,14649,113,4829764
Chad,2022-06-15,7420,193,16425859
Channel Islands,2022-06-15,0,0,173859
Chile,2022-06-15,3844668,58135,19116209
China,2022-06-15,5181030,19164,1471286879
Colombia,2022-06-15,6117847,139894,50882884
Comoros,2022-06-15,8131,160,869595
Congo (Brazzaville),2022-06-15,24128,385,5518092
Congo (Kinshasa),2022-06-15,89932,1345,89561404
Cook Islands,2022-06-15,5727,1,17564
Costa Rica,2022-06-15,904934,8525,5094114
Cote d'Ivoire,2022-06-15,82580,800,26378275
Croatia,2022-06-15,1140625,16022,4105268
Cuba,2022-06-15,1105664,8529,11326616
Curacao,2022-06-15,44314,278,164100
Cyprus,2022-06-15,493984,1068,1207361
Czechia,2022-06-15,3924356,40303,10708982
Denmark,2022-06-15,3148183,6419,5792203
Djibouti,2022-06-15,15690,189,988002
Dominica,2022-06-15,14717,67,71991
Dominican Republic,2022-06-15,593324,4382,10847904
Ecuador,2022-06-15,892176,35662,17643060
Egypt,2022-06-15,515645,24720,102334403
El Salvador,2022-06-15,164134,4135,6486201
Equatorial Guinea,2022-06-15,15945,183,1402985
Eritrea,2022-06-15,9773,103,3546427
Estonia,2022-06-15,578494,2586,1326539
Eswatini,2022-06-15,72957,1411,1160164
Ethiopia,2022-06-15,481225,7518,114963583
Falkland Islands,2022-06-15,1756,0,3483
Faroe Islands,2022-06-15,34658,28,48865
Fiji,2022-06-15,65217,865,896444
Finland,2022-06-15,1114573,4714,5540718
France,2022-06-15,29133309,145662,65273512
French Guiana,2022-06-15,84507,399,298682
French Polynesia,2022-06-15,73124,649,280904
Gabon,2022-06-15,47711,304,2225728
Gambia,2022-06-15,12002,365,2416664
Georgia,2022-06-15,1658755,16838,3989175
Germany,2022-06-15,27096571,140099,83783945
Ghana,2022-06-15,163191,1445,31072945
Gibraltar,2022-06-15,18806,102,33691
Greece,2022-06-15,3517898,30049,10423056
Greenland,2022-06-15,11971,21,56772
Grenada,2022-06-15,18115,231,112519
Guadeloupe,2022-06-15,164325,950,400127
Guam,2022-06-15,50364,370,168783
Guatemala,2022-06-15,874926,18324,17915567
Guernsey,2022-06-15,26131,47,
Guinea,2022-06-15,36817,442,13132792
Guinea-Bissau,2022-06-15,8307,171,1967998
Guyana,2022-06-15,66129,1244,786559
Haiti,2022-06-15,31054,837,11402533
Honduras,2022-06-15,425655,10902,9904608
Hungary,2022-06-15,1923122,46594,9660350
Iceland,2022-06-15,190643,153,341250
India,2022-06-15,43257730,524803,1380004385
Indonesia,2022-06-15,6063251,156670,273523621
Iran,2022-06-15,7234221,141357,83992953
Iraq,2022-06-15,2330735,25225,40222503
Ireland,2022-06-15,1578284,7442,4937796
Isle of Man,2022-06-15,33821,107,85032
Israel,2022-06-15,4205416,10882,8655541
Italy,2022-06-15,17736696,167553,60461828
Jamaica,2022-06-15,140874,3091,2961161
Japan,2022-06-15,9081574,30974,126476458
Jersey,2022-06-15,51132,129,
Jordan,2022-06-15,1697673,14068,10203140
Kazakhstan,2022-06-15,1395085,19017,18776707
Kenya,2022-06-15,327892,5651,53771300
Kiribati,2022-06-15,3215,13,119446
Kosovo,2022-06-15,228465,3139,1935259
Kuwait,2022-06-15,637470,2555,4270563
Kyrgyzstan,2022-06-15,201016,2991,6524191
Laos,2022-06-15,210173,757,7275556
Latvia,2022-06-15,831248,5841,1886202
Lebanon,2022-06-15,1101508,10447,6825442
Lesotho,2022-06-15,33746,699,2142252
Liberia,2022-06-15,7460,294,5057677
Libya,2022-06-15,502076,6430,6871287
Liechtenstein,2022-06-15,17653,85,38137
Lithuania,2022-06-15,1157248,9156,2722291
Luxembourg,2022-06-15,253318,1084,625976
Madagascar,2022-06-15,64685,1396,27691019
Malawi,2022-06-15,86146,2642,19129955
Malaysia,2022-06-15,4532632,35725,32365998
Maldives,2022-06-15,179979,299,540542
Mali,2022-06-15,31134,736,20250834
Malta,2022-06-15,96763,728,441539
Marshall Islands,2022-06-15,18,0,59194
Martinique,2022-06-15,180883,950,375265
Mauritania,2022-06-15,59275,982,4649660
Mauritius,2022-06-15,227442,1000,1271767
Mayotte,2022-06-15,37751,187,272813
Mexico,2022-06-15,5843190,325271,128932753
Micronesia,2022-06-15,35,0,115021
Moldova,2022-06-15,519452,11554,4033963
Monaco,2022-06-15,12550,57,39244
Mongolia,2022-06-15,926282,2179,3278292
Montenegro,2022-06-15,238123,2722,628062
Montserrat,2022-06-15,1014,8,4999
Morocco,2022-06-15,1179474,16085,36910558
Mozambique,2022-06-15,226749,2208,31255435
Burma,2022-06-15,613464,19434,54409794
Namibia,2022-06-15,168591,4052,2540916
Nepal,2022-06-15,979297,11952,29136808
Netherlands,2022-06-15,8114146,22337,17134873
New Caledonia,2022-06-15,63002,313,285491
New Zealand,2022-06-15,1260441,1308,4822233
Nicaragua,2022-06-15,14619,241,6624554
Niger,2022-06-15,9031,310,24206636
Nigeria,2022-06-15,256404,3144,206139587
North Korea,2022-06-15,1,6,25778815
North Macedonia,2022-06-15,312748,9318,2083380
Northern Mariana Islands,2022-06-15,11482,34,57557
Norway,2022-06-15,1438244,3250,5421242
Oman,2022-06-15,389758,4260,5106622
Pakistan,2022-06-15,1531581,30382,220892331
Palau,2022-06-15,5165,6,18092
West Bank and Gaza,2022-06-15,658100,5660,5101416
Panama,2022-06-15,896924,8314,4314768
Papua New Guinea,2022-06-15,44675,658,8947027
Paraguay,2022-06-15,652044,18932,7132530
Peru,2022-06-15,3592765,213343,32971846
Philippines,2022-06-15,3694121,60461,109581085
Poland,2022-06-15,6010643,116387,37846605
Portugal,2022-06-15,5005783,23746,10196707
Puerto Rico,2022-06-15,723832,4460,2860840
Qatar,2022-06-15,373691,677,2881060
Reunion,2022-06-15,419968,799,895308
Romania,2022-06-15,2912878,65714,19237682
Russia,2022-06-15,18116672,372515,145934460
Rwanda,2022-06-15,130443,1459,12952209
St. Martin (French part),2022-06-15,10800,63,38659
Samoa,2022-06-15,14422,28,198410
San Marino,2022-06-15,17376,115,33938
São Tomé and Príncipe,2022-06-15,6010,73,219161
Saudi Arabia,2022-06-15,781168,9179,34813867
Senegal,2022-06-15,86186,1968,16743930
Serbia,2022-06-15,2021264,16105,6802111
Seychelles,2022-06-15,44397,167,98340
Sierra Leone,2022-06-15,7685,125,7976985
Singapore,2022-06-15,1352681,1401,5850343
Sint Maarten,2022-06-15,10508,86,42882
Slovakia,2022-06-15,2545409,20119,5459643
Slovenia,2022-06-15,1029415,6645,2078932
Solomon Islands,2022-06-15,21237,149,686878
Somalia,2022-06-15,26675,1361,15893219
South Africa,2022-06-15,3981739,101576,59308690
South Korea,2022-06-15,18256457,24407,51269183
South Sudan,2022-06-15,17675,138,11193729
Spain,2022-06-15,12515127,107239,46754783
Sri Lanka,2022-06-15,663965,16519,21413250
St. Barthelemy,2022-06-15,4646,6,9885
St. Helena,2022-06-15,4,0,6071
St. Kitts and Nevis,2022-06-15,5873,43,53192
St. Lucia,2022-06-15,26688,376,183629
St. Pierre and Miquelon,2022-06-15,2765,1,5795
St. Vincent and Grenadines,2022-06-15,8929,109,110947
Sudan,2022-06-15,62489,4950,43849269
Suriname,2022-06-15,80766,1355,586634
Sweden,2022-06-15,2510930,19049,10099270
Switzerland,2022-06-15,3701895,13817,8654618
Syria,2022-06-15,55909,3150,17500657
Tajikistan,2022-06-15,17786,125,9537642
Tanzania,2022-06-15,35354,840,59734213
Thailand,2022-06-15,4492913,30403,69799978
Timor-Leste,2022-06-15,22944,133,1318442
Togo,2022-06-15,37220,273,8278737
Tonga,2022-06-15,11909,12,105697
Trinidad and Tobago,2022-06-15,165144,3968,1399491
Tunisia,2022-06-15,1044426,28655,11818618
Turkey,2022-06-15,15085742,98996,84339067
Turks and Caicos Islands,2022-06-15,6189,36,38718
U.S. Virgin Islands,2022-06-15,20562,117,104423
Uganda,2022-06-15,166497,3605,45741000
Ukraine,2022-06-15,5040518,112459,43733759
United Arab Emirates,2022-06-15,921566,2305,9890400
United Kingdom,2022-06-15,22447911,179411,67886004
United States,2022-06-15,85147662,1007773,331002647
Uruguay,2022-06-15,943877,7290,3473727
Uzbekistan,2022-06-15,239319,1637,33469199
Vanuatu,2022-06-15,10757,14,307150
Holy See,2022-06-15,29,0,809
Venezuela,2022-06-15,524370,5724,28435943
Vietnam,2022-06-15,10734151,43083,97338583
Wallis and Futuna,2022-06-15,454,7,11246
Yemen,2022-06-15,11822,2149,29825968
Zambia,2022-06-15,323654,3990,18383956
Zimbabwe,2022-06-15,254387,5525,14862927
Afghanistan,2022-06-16,181465,7713,38928341
Albania,2022-06-16,276821,3497,2877800
Algeria,2022-06-16,265964,6875,43851043
American Samoa,2022-06-16,6269,31,55197
Andorra,2022-06-16,43449,153,77265
Angola,2022-06-16,99761,1900,32866268
Anguilla,2022-06-16,3374,9,15002
Antarctica,2022-06-16,11,0,
Antigua and Barbuda,2022-06-16,8537,140,97928
Argentina,2022-06-16,9313453,128994,45195777
Armenia,2022-06-16,423044,8629,2963234
Aruba,2022-06-16,39339,219,106766
Australia,2022-06-16,7753800,9269,25499881
Austria,2022-06-16,4342311,19983,9006400
Azerbaijan,2022-06-16,792785,9713,10139175
Bahamas,2022-06-16,35516,815,393248
Bahrain,2022-06-16,601322,1491,1701583
Bangladesh,2022-06-16,1954994,29131,164689383
Barbados,2022-06-16,82643,471,287371
Belarus,2022-06-16,982867,6978,9449321
Belgium,2022-06-16,4187940,31856,11589616
Belize,2022-06-16,61150,678,397621
Benin,2022-06-16,27122,163,12123198
Bermuda,2022-06-16,15762,138,62273
Bhutan,2022-06-16,59644,21,771612
Bolivia,2022-06-16,914252,21951,11673029
Bosnia and Herzegovina,2022-06-16,378193,15796,3280815
Botswana,2022-06-16,314242,2709,2351625
Brazil,2022-06-16,31611769,668693,212559409
British Virgin Islands,2022-06-16,6941,63,30237
Brunei,2022-06-16,155274,225,437483
Bulgaria,2022-06-16,1167706,37219,6948445
Burkina Faso,2022-06-16,21044,387,20903278
Burundi,2022-06-16,42385,38,11890781
Cambodia,2022-06-16,136262,3056,16718971
Cameroon,2022-06-16,119947,1930,26545864
Canada,2022-06-16,3923344,41742,37742157
Cape Verde,2022-06-16,57643,402,555988
"Bonaire, Sint Eustatius and Saba",2022-06-16,10249,36,26221
Cayman Islands,2022-06-16,26325,28,65720
Central African Republic,2022-06-16,14649,113,4829764
Chad,2022-06-16,7420,193,16425859
Channel Islands,2022-06-16,0,0,173859
Chile,2022-06-16,3857643,58171,19116209
China,2022-06-16,5245500,19332,1471286879
Colombia,2022-06-16,6131657,139918,50882884
Comoros,2022-06-16,8131,160,869595
Congo (Brazzaville),2022-06-16,24128,385,5518092
Congo (Kinshasa),2022-06-16,89932,1345,89561404
Cook Islands,2022-06-16,5727,1,17564
Costa Rica,2022-06-16,904934,8525,5094114
Cote d'Ivoire,2022-06-16,82614,800,26378275
Croatia,2022-06-16,1141047,16022,4105268
Cuba,2022-06-16,1105681,8529,11326616
Curacao,2022-06-16,44314,278,164100
Cyprus,2022-06-16,493984,1068,1207361
Czechia,2022-06-16,3924729,40307,10708982
Denmark,2022-06-16,3149405,6421,5792203
Djibouti,2022-06-16,15690,189,988002
Dominica,2022-06-16,14717,67,71991
Dominican Republic,2022-06-16,594964,4382,10847904
Ecuador,2022-06-16,892176,35662,17643060
Egypt,2022-06-16,515645,24720,102334403
El Salvador,2022-06-16,164134,4135,6486201
Equatorial Guinea,2022-06-16,15945,183,1402985
Eritrea,2022-06-16,9775,103,3546427
Estonia,2022-06-16,578494,2586,1326539
Eswatini,2022-06-16,72980,1412,1160164
Ethiopia,2022-06-16,482032,7518,114963583
Falkland Islands,2022-06-16,1756,0,3483
Faroe Islands,2022-06-16,34658,28,48865
Fiji,2022-06-16,65268,865,896444
Finland,2022-06-16,1125342,4771,5540718
France,2022-06-16,29186390,145711,65273512
French Guiana,2022-06-16,84507,399,298682
French Polynesia,2022-06-16,73124,649,280904
Gabon,2022-06-16,47711,304,2225728
Gambia,2022-06-16,12002,365,2416664
Georgia,2022-06-16,1658755,16838,3989175
Germany,2022-06-16,27124689,140118,83783945
Ghana,2022-06-16,163332,1445,31072945
Gibraltar,2022-06-16,19010,102,33691
Greece,2022-06-16,3525056,30057,10423056
Greenland,2022-06-16,11971,21,56772
Grenada,2022-06-16,18115,231,112519
Guadeloupe,2022-06-16,164325,950,400127
Guam,2022-06-16,50485,370,168783
Guatemala,2022-06-16,876499,18351,17915567
Guernsey,2022-06-16,26131,47,
Guinea,2022-06-16,36817,442,13132792
Guinea-Bissau,2022-06-16,8307,171,1967998
Guyana,2022-06-16,66300,1244,786559
Haiti,2022-06-16,31054,837,11402533
Honduras,2022-06-16,425930,10903,9904608
Hungary,2022-06-16,1923122,46594,9660350
Iceland,2022-06-16,191079,153,341250
India,2022-06-16,43270577,524817,1380004385
Indonesia,2022-06-16,6064424,156673,273523621
Iran,2022-06-16,7234367,141360,83992953
Iraq,2022-06-16,2331148,25225,40222503
Ireland,2022-06-16,1578284,7442,4937796
Isle of Man,2022-06-16,33821,107,85032
Israel,2022-06-16,4209564,10882,8655541
Italy,2022-06-16,17773764,167617,60461828
Jamaica,2022-06-16,141026,3093,2961161
Japan,2022-06-16,9097060,30994,126476458
Jersey,2022-06-16,51132,129,
Jordan,2022-06-16,1697673,14068,10203140
Kazakhstan,2022-06-16,1395102,19017,18776707
Kenya,2022-06-16,328319,5651,53771300
Kiribati,2022-06-16,3215,13,119446
Kosovo,2022-06-16,228482,3139,1935259
Kuwait,2022-06-16,637470,2555,4270563
Kyrgyzstan,2022-06-16,201016,2991,6524191
Laos,2022-06-16,210173,757,7275556
Latvia,2022-06-16,831521,5842,1886202
Lebanon,2022-06-16,1101508,10447,6825442
Lesotho,2022-06-16,33746,699,2142252
Liberia,2022-06-16,7489,294,5057677
Libya,2022-06-16,502076,6430,6871287
Liechtenstein,2022-06-16,17653,85,38137
Lithuania,2022-06-16,1157492,9156,2722291
Luxembourg,2022-06-16,254173,1084,625976
Madagascar,2022-06-16,64685,1396,27691019
Malawi,2022-06-16,86162,2643,19129955
Malaysia,2022-06-16,4534665,35730,32365998
Maldives,2022-06-16,179979,299,540542
Mali,2022-06-16,31135,736,20250834
Malta,2022-06-16,97018,728,441539
Marshall Islands,2022-06-16,18,0,59194
Martinique,2022-06-16,180883,950,375265
Mauritania,2022-06-16,59283,982,4649660
Mauritius,2022-06-16,227442,1000,1271767
Mayotte,2022-06-16,37751,187,272813
Mexico,2022-06-16,5852596,325340,128932753
Micronesia,2022-06-16,38,0,115021
Moldova,2022-06-16,519452,11554,4033963
Monaco,2022-06-16,12581,57,39244
Mongolia,2022-06-16,926282,2179,3278292
Montenegro,2022-06-16,238217,2722,628062
Montserrat,2022-06-16,1014,8,4999
Morocco,2022-06-16,1181042,16085,36910558
Mozambique,2022-06-16,226877,2209,31255435
Burma,2022-06-16,613467,19434,54409794
Namibia,2022-06-16,168695,4054,2540916
Nepal,2022-06-16,979309,11952,29136808
Netherlands,2022-06-16,8118312,22342,17134873
New Caledonia,2022-06-16,63002,313,285491
New Zealand,2022-06-16,1265455,1315,4822233
Nicaragua,2022-06-16,14619,241,6624554
Niger,2022-06-16,9031,310,24206636
Nigeria,2022-06-16,256467,3144,206139587
North Korea,2022-06-16,1,6,25778815
North Macedonia,2022-06-16,312807,9320,2083380
Northern Mariana Islands,2022-06-16,11482,34,57557
Norway,2022-06-16,1438813,3250,5421242
Oman,2022-06-16,389758,4628,5106622
Pakistan,2022-06-16,1531679,30383,220892331
Palau,2022-06-16,5165,6,18092
West Bank and Gaza,2022-06-16,658100,5660,5101416
Panama,2022-06-16,898882,8316,4314768
Papua New Guinea,2022-06-16,44681,658,8947027
Paraguay,2022-06-16,652044,18932,7132530
Peru,2022-06-16,3592765,213343,32971846
Philippines,2022-06-16,3694529,60461,109581085
Poland,2022-06-16,6010871,116390,37846605
Portugal,2022-06-16,5005783,23746,10196707
Puerto Rico,2022-06-16,727546,4464,2860840
Qatar,2022-06-16,374149,678,2881060
Reunion,2022-06-16,419968,799,895308
Romania,2022-06-16,2912878,65714,19237682
Russia,2022-06-16,18119934,372579,145934460
Rwanda,2022-06-16,130472,1459,12952209
St. Martin (French part),2022-06-16,10800,63,38659
Samoa,2022-06-16,14497,28,198410
San Marino,2022-06-16,17376,115,33938
São Tomé and Príncipe,2022-06-16,6010,73,219161
Saudi Arabia,2022-06-16,782131,9180,34813867
Senegal,2022-06-16,86201,1968,16743930
Serbia,2022-06-16,2021601,16105,6802111
Seychelles,2022-06-16,44397,167,98340
Sierra Leone,2022-06-16,7685,125,7976985
Singapore,2022-06-16,1355801,1401,5850343
Sint Maarten,2022-06-16,10508,86,42882
Slovakia,2022-06-16,2545651,20122,5459643
Slovenia,2022-06-16,1029887,6645,2078932
Solomon Islands,2022-06-16,21237,149,686878
Somalia,2022-06-16,26675,1361,15893219
South Africa,2022-06-16,3983675,101584,59308690
South Korea,2022-06-16,18263643,24416,51269183
South Sudan,2022-06-16,17679,138,11193729
Spain,2022-06-16,12515127,107239,46754783
Sri Lanka,2022-06-16,663975,16519,21413250
St. Barthelemy,2022-06-16,4646,6,9885
St. Helena,2022-06-16,4,0,6071
